CustomerID,Age,Gender,AnnualIncome,SpendingScore,ProductCategory,ProductPrice,PurchaseDate,StoreID,StoreLocation,PaymentMethod,DiscountApplied,DiscountPercent,ProductCost,Profit,FootTraffic,InventoryLevel,MarketingExpenditure,CompetitorPrice
10304,60,Male,84265,72,Home & Kitchen,452.88,2021-06-28,24,New York,Credit Card,True,22,353.25,99.63,785,7,2780.9,431.05
10305,42,Female,90757,63,Groceries,536.25,2023-06-04,47,San Diego,Online Transfer,False,0,536.25,0.0,760,79,7531.48,465.54
10306,70,Female,30961,91,Home & Kitchen,270.31,2021-11-17,94,Dallas,Debit Card,True,26,200.03,70.28,198,45,1927.96,319.95
10307,56,Female,32643,75,Clothing,812.9,2022-08-06,82,San Diego,Mobile Payment,True,24,617.8,195.1,205,11,8289.2,950.41
10308,30,Female,50157,72,Clothing,726.98,2023-01-23,5,Houston,Debit Card,False,0,726.98,0.0,398,89,2655.56,746.49
10309,60,Male,129679,7,Electronics,875.02,2020-07-19,38,Philadelphia,Online Transfer,False,0,875.02,0.0,82,40,8378.24,960.32
10310,29,Male,116862,22,Home & Kitchen,661.41,2020-09-27,92,San Jose,Debit Card,True,1,654.8,6.610000000000014,832,75,7856.19,779.83
10311,43,Male,75432,68,Books,410.39,2020-10-11,21,San Antonio,Cash,True,25,307.79,102.59999999999997,964,8,237.52,418.7
10312,39,Female,83250,87,Electronics,587.38,2022-03-27,27,San Diego,Online Transfer,True,25,440.53,146.85000000000002,983,99,4499.22,671.72
10313,59,Female,82823,92,Home & Kitchen,830.36,2021-06-12,57,Los Angeles,Debit Card,False,0,830.36,0.0,819,78,4676.42,901.88
10314,33,Male,35058,64,Health & Beauty,746.17,2020-12-28,22,Los Angeles,Debit Card,True,10,671.55,74.62,907,67,3229.62,745.63
10315,39,Female,137252,16,Home & Kitchen,400.68,2021-08-07,2,New York,Mobile Payment,False,0,400.68,0.0,249,48,7278.41,443.1
10316,30,Male,93527,37,Groceries,745.64,2023-03-09,100,San Antonio,Credit Card,False,0,745.64,0.0,169,66,3509.51,801.53
10317,65,Male,139204,10,Health & Beauty,661.51,2023-06-23,33,San Antonio,Mobile Payment,True,13,575.51,86.0,927,97,5310.94,769.28
10318,21,Female,149624,22,Home & Kitchen,322.33,2022-10-11,66,Phoenix,Online Transfer,False,0,322.33,0.0,488,6,4267.08,322.74
10319,36,Male,117068,46,Clothing,599.24,2023-01-14,57,Phoenix,Online Transfer,False,0,599.24,0.0,771,18,8192.86,647.58
10320,56,Male,149685,37,Electronics,495.05,2022-02-02,37,San Jose,Online Transfer,False,0,495.05,0.0,435,60,3232.26,432.07
10321,34,Male,34835,62,Electronics,598.42,2022-09-12,27,New York,Credit Card,True,26,442.83,155.58999999999995,246,83,4777.33,698.29
10322,43,Female,74810,67,Books,676.99,2022-09-20,60,Houston,Online Transfer,True,20,541.59,135.39999999999998,123,66,923.57,621.15
10323,69,Female,69437,95,Clothing,836.53,2022-10-26,83,Philadelphia,Mobile Payment,False,0,836.53,0.0,691,0,2720.13,817.59
10324,56,Female,77441,92,Groceries,958.92,2022-07-14,62,San Jose,Mobile Payment,False,0,958.92,0.0,825,98,5916.9,875.2
10325,48,Female,81493,14,Home & Kitchen,490.03,2021-03-20,4,Chicago,Online Transfer,False,0,490.03,0.0,725,55,480.67,497.44
10326,36,Female,49556,41,Clothing,72.1,2022-06-02,83,San Jose,Credit Card,False,0,72.1,0.0,233,42,803.17,66.39
10327,52,Female,121275,64,Electronics,690.35,2023-06-29,80,Philadelphia,Cash,True,22,538.47,151.88,234,53,8986.56,678.22
10328,23,Female,90463,70,Clothing,325.17,2020-07-29,76,Phoenix,Cash,True,24,247.13,78.04000000000002,428,86,6779.6,340.66
10329,27,Male,109376,49,Books,918.77,2022-05-07,94,Chicago,Cash,False,0,918.77,0.0,328,57,8153.45,1028.19
10330,25,Female,95585,99,Electronics,845.12,2021-07-16,62,Philadelphia,Online Transfer,False,0,845.12,0.0,115,12,1914.39,946.9
10331,24,Female,105888,50,Books,231.41,2021-06-21,65,Phoenix,Credit Card,True,4,222.15,9.259999999999993,951,97,2817.28,264.27
10332,30,Female,59101,64,Health & Beauty,333.53,2023-03-08,86,Phoenix,Debit Card,False,0,333.53,0.0,543,32,8036.59,396.28
10333,50,Female,97519,56,Electronics,260.55,2023-04-23,52,Los Angeles,Debit Card,True,17,216.26,44.29000000000002,597,62,1887.31,221.78
10334,46,Female,63234,100,Clothing,267.85,2022-08-15,56,Phoenix,Cash,True,4,257.14,10.710000000000036,309,97,3546.63,301.14
10335,46,Male,64841,51,Clothing,157.86,2021-10-16,98,Dallas,Debit Card,True,29,112.08,45.780000000000015,257,93,1416.27,161.61
10336,30,Female,81318,74,Groceries,894.58,2021-09-01,89,New York,Online Transfer,False,0,894.58,0.0,991,43,8280.91,872.52
10337,65,Female,115929,96,Home & Kitchen,822.7,2021-05-20,35,Chicago,Cash,True,13,715.75,106.95000000000005,348,32,9578.42,831.41
10338,64,Female,55684,57,Electronics,466.77,2020-12-28,76,Los Angeles,Debit Card,True,13,406.09,60.68000000000001,879,53,353.47,488.08
10339,43,Female,126198,97,Clothing,862.16,2021-02-24,98,Philadelphia,Online Transfer,False,0,862.16,0.0,744,23,1120.88,921.58
10340,35,Female,28295,58,Health & Beauty,203.58,2023-01-05,71,San Diego,Debit Card,False,0,203.58,0.0,156,27,7165.79,219.23
10341,21,Male,77117,30,Health & Beauty,28.68,2020-11-23,91,San Diego,Cash,True,7,26.67,2.009999999999998,173,28,6902.51,32.73
10342,34,Female,123412,74,Books,263.0,2023-03-20,61,Los Angeles,Cash,True,23,202.51,60.49000000000001,265,51,3415.33,313.39
10343,68,Male,32626,90,Home & Kitchen,402.04,2021-10-16,7,San Diego,Debit Card,False,0,402.04,0.0,942,94,4784.92,338.42
10344,25,Male,71845,24,Electronics,443.14,2020-12-12,8,Dallas,Cash,True,20,354.51,88.63,535,93,2282.25,373.27
10345,18,Male,56098,84,Clothing,470.52,2023-04-02,84,Philadelphia,Credit Card,True,1,465.81,4.70999999999998,496,91,7907.39,406.26
10346,62,Female,20599,6,Health & Beauty,504.18,2020-08-22,70,Philadelphia,Credit Card,False,0,504.18,0.0,758,46,8117.14,566.14
10347,22,Male,146268,100,Electronics,797.11,2022-11-14,53,Houston,Mobile Payment,False,0,797.11,0.0,783,15,3531.56,678.38
10348,56,Female,29188,7,Groceries,914.44,2021-10-15,35,San Diego,Debit Card,False,0,914.44,0.0,659,89,3272.6,830.38
10349,69,Female,64769,64,Electronics,866.24,2022-09-05,61,Houston,Mobile Payment,False,0,866.24,0.0,81,48,4423.86,1004.65
10350,41,Female,29203,90,Groceries,429.2,2020-11-29,70,Houston,Credit Card,False,0,429.2,0.0,938,58,131.71,399.44
10351,52,Male,124068,83,Books,787.08,2021-07-02,80,San Antonio,Mobile Payment,True,18,645.41,141.67000000000007,342,30,429.64,729.81
10352,68,Female,108277,83,Home & Kitchen,430.6,2021-07-17,91,San Antonio,Online Transfer,False,0,430.6,0.0,900,18,3445.59,489.12
10353,37,Female,134482,11,Groceries,209.56,2021-09-29,34,Philadelphia,Mobile Payment,False,0,209.56,0.0,590,29,5028.07,195.84
10354,20,Female,72844,34,Clothing,797.44,2021-01-29,18,San Diego,Cash,False,0,797.44,0.0,406,46,307.06,644.97
10355,50,Male,49170,71,Books,679.41,2022-12-13,32,Philadelphia,Debit Card,False,0,679.41,0.0,938,85,3788.03,752.34
10356,26,Female,146047,78,Groceries,12.45,2021-05-05,27,Los Angeles,Online Transfer,False,0,12.45,0.0,650,1,1430.6,14.26
10357,37,Female,73466,28,Home & Kitchen,382.58,2022-05-29,7,Phoenix,Mobile Payment,False,0,382.58,0.0,963,4,1825.9,337.06
10358,18,Male,58594,11,Health & Beauty,570.37,2022-09-14,26,Houston,Mobile Payment,True,0,570.37,0.0,953,35,8168.55,660.09
10359,35,Male,97995,97,Books,611.18,2022-01-18,35,Chicago,Online Transfer,True,25,458.38,152.79999999999995,188,46,7490.94,636.4
10360,26,Male,75444,65,Books,120.63,2023-03-11,69,San Diego,Cash,False,0,120.63,0.0,557,26,7544.06,106.69
10361,68,Male,119498,45,Home & Kitchen,72.82,2021-12-20,42,San Antonio,Credit Card,False,0,72.82,0.0,782,90,8558.35,69.21
10362,43,Male,99791,32,Electronics,935.2,2021-03-09,72,Philadelphia,Mobile Payment,True,3,907.14,28.06000000000006,959,5,8336.12,1081.27
10363,41,Female,29134,23,Home & Kitchen,735.72,2022-02-13,61,San Diego,Online Transfer,False,0,735.72,0.0,541,38,9809.1,647.88
10364,37,Male,56530,32,Home & Kitchen,343.49,2023-01-27,98,San Jose,Mobile Payment,False,0,343.49,0.0,485,37,1351.77,381.74
10365,34,Male,22689,7,Electronics,352.04,2023-05-22,50,Dallas,Credit Card,False,0,352.04,0.0,825,61,3146.55,377.88
10366,41,Male,101519,45,Home & Kitchen,24.61,2020-09-27,87,Chicago,Mobile Payment,False,0,24.61,0.0,740,54,4992.54,25.01
10367,44,Female,53204,12,Health & Beauty,529.91,2021-07-25,20,San Jose,Cash,True,23,408.03,121.88,996,65,630.5,621.47
10368,51,Male,53640,20,Clothing,792.42,2020-08-05,31,Philadelphia,Online Transfer,False,0,792.42,0.0,446,13,5090.45,638.95
10369,40,Male,81895,53,Clothing,510.81,2022-04-29,62,Philadelphia,Mobile Payment,True,26,378.0,132.81,476,26,3038.95,445.34
10370,21,Female,82861,25,Electronics,891.15,2021-03-26,83,San Diego,Credit Card,False,0,891.15,0.0,653,45,2722.82,905.06
10371,57,Female,124029,15,Home & Kitchen,922.81,2021-10-02,17,San Jose,Mobile Payment,True,28,664.42,258.39,631,86,4079.62,825.52
10372,34,Male,93242,70,Health & Beauty,331.45,2021-07-25,20,Philadelphia,Online Transfer,False,0,331.45,0.0,783,65,6932.7,320.49
10373,30,Female,69700,18,Home & Kitchen,600.04,2023-04-03,90,San Antonio,Cash,True,2,588.04,12.0,768,13,5268.72,710.56
10374,32,Female,79897,17,Groceries,22.03,2023-07-02,37,Phoenix,Mobile Payment,False,0,22.03,0.0,963,73,818.27,23.92
10375,19,Male,23701,82,Groceries,576.83,2021-02-12,91,New York,Cash,False,0,576.83,0.0,747,22,2894.39,517.24
10376,34,Male,40745,32,Books,305.86,2020-10-04,11,Phoenix,Online Transfer,False,0,305.86,0.0,841,50,7843.49,301.65
10377,33,Male,35508,87,Electronics,760.01,2020-12-28,93,Phoenix,Cash,True,20,608.01,152.0,997,15,224.21,752.71
10378,51,Male,141753,77,Books,380.45,2022-03-15,26,Phoenix,Credit Card,True,13,330.99,49.45999999999998,997,34,9603.13,384.13
10379,38,Male,77650,63,Groceries,535.19,2021-06-01,20,Dallas,Cash,False,0,535.19,0.0,124,97,5412.44,435.68
10380,42,Female,73304,27,Home & Kitchen,760.46,2023-03-17,44,San Diego,Mobile Payment,True,30,532.32,228.14,634,99,1607.62,758.46
10381,31,Female,39649,45,Groceries,794.63,2022-08-05,99,Houston,Debit Card,True,25,595.97,198.66,154,55,8263.3,854.63
10382,35,Female,75381,67,Health & Beauty,336.64,2020-11-19,69,San Diego,Mobile Payment,False,0,336.64,0.0,287,26,1477.22,297.83
10383,58,Male,46625,3,Electronics,793.22,2022-03-27,83,New York,Debit Card,True,19,642.51,150.71000000000004,727,70,8290.01,889.84
10384,48,Female,25308,78,Books,984.28,2022-03-29,70,San Diego,Online Transfer,True,25,738.21,246.06999999999996,375,6,3156.6,827.98
10385,67,Male,133967,39,Health & Beauty,639.55,2021-01-05,96,Houston,Online Transfer,True,12,562.8,76.75,428,17,4337.39,657.75
10386,35,Female,147842,20,Clothing,845.02,2022-01-17,26,San Antonio,Online Transfer,False,0,845.02,0.0,255,62,1520.95,940.08
10387,58,Female,149081,4,Health & Beauty,279.62,2020-11-14,59,San Jose,Debit Card,False,0,279.62,0.0,896,40,9530.41,265.27
10388,33,Female,73071,50,Health & Beauty,955.22,2022-10-04,90,Phoenix,Online Transfer,False,0,955.22,0.0,603,42,9031.09,868.97
10389,63,Male,96458,71,Books,643.83,2021-12-25,100,Houston,Online Transfer,True,22,502.19,141.64000000000004,804,62,5439.19,537.34
10390,60,Male,72343,31,Health & Beauty,698.6,2022-07-04,80,Houston,Credit Card,False,0,698.6,0.0,338,42,3059.61,684.49
10391,56,Male,115832,36,Electronics,710.12,2021-06-16,86,San Diego,Debit Card,True,19,575.2,134.91999999999996,87,33,6128.06,735.95
10392,21,Male,64526,21,Home & Kitchen,160.37,2021-05-18,53,Houston,Debit Card,False,0,160.37,0.0,297,84,8901.98,170.9
10393,27,Male,84541,84,Groceries,295.28,2023-06-15,88,Chicago,Mobile Payment,True,4,283.47,11.809999999999944,692,58,4404.94,260.33
10394,30,Female,71728,13,Groceries,723.35,2021-01-19,91,Chicago,Credit Card,True,1,716.12,7.230000000000018,364,54,6381.88,759.87
10395,47,Female,85494,27,Clothing,610.85,2022-10-01,37,Los Angeles,Online Transfer,True,8,561.98,48.870000000000005,196,19,6335.85,506.13
10396,41,Female,139097,43,Health & Beauty,615.06,2021-03-16,53,San Jose,Credit Card,False,0,615.06,0.0,426,73,1283.41,539.55
10397,62,Male,114663,32,Books,310.58,2022-08-29,4,Phoenix,Debit Card,True,7,288.84,21.74000000000001,438,74,3508.87,330.43
10398,61,Female,104899,89,Health & Beauty,252.63,2020-12-15,21,New York,Mobile Payment,False,0,252.63,0.0,865,64,3756.06,234.24
10399,27,Male,92983,63,Electronics,79.94,2022-04-18,40,Houston,Cash,True,6,75.14,4.799999999999997,422,34,1216.83,93.21
10400,31,Male,71746,59,Health & Beauty,883.71,2023-05-07,97,Phoenix,Debit Card,False,0,883.71,0.0,334,14,4490.85,937.56
10401,64,Female,120429,47,Clothing,924.63,2021-05-16,30,Houston,Debit Card,False,0,924.63,0.0,833,19,1319.76,809.46
10402,65,Male,145294,20,Books,461.12,2022-03-08,10,Phoenix,Credit Card,True,21,364.28,96.84000000000005,511,50,1286.2,374.16
10403,49,Female,143032,69,Clothing,170.71,2021-06-28,16,San Diego,Mobile Payment,False,0,170.71,0.0,825,1,4706.37,149.4
10404,61,Male,70700,69,Books,91.11,2021-01-29,65,New York,Mobile Payment,False,0,91.11,0.0,370,96,6144.08,92.4
10405,50,Male,27023,93,Health & Beauty,633.12,2022-05-23,39,Houston,Online Transfer,True,24,481.17,151.95,160,24,1353.53,608.53
10406,26,Female,132231,44,Clothing,416.75,2022-03-18,84,Philadelphia,Online Transfer,True,20,333.4,83.35000000000002,957,20,8483.63,405.2
10407,69,Male,118869,22,Clothing,415.09,2021-04-22,63,San Diego,Credit Card,False,0,415.09,0.0,353,69,5225.01,407.57
10408,19,Female,49257,22,Health & Beauty,960.57,2023-06-28,8,Los Angeles,Credit Card,False,0,960.57,0.0,943,41,7689.03,1008.47
10409,51,Male,20403,15,Health & Beauty,499.84,2020-10-01,41,Phoenix,Credit Card,True,14,429.86,69.97999999999996,519,58,7234.28,564.42
10410,54,Female,61831,76,Groceries,981.98,2021-09-07,61,Chicago,Debit Card,False,0,981.98,0.0,845,52,6846.55,1058.78
10411,47,Female,45276,53,Home & Kitchen,340.9,2023-03-23,28,Dallas,Mobile Payment,True,19,276.13,64.76999999999998,998,16,2331.22,387.96
10412,19,Male,26812,11,Groceries,266.14,2023-01-28,1,Los Angeles,Online Transfer,False,0,266.14,0.0,903,74,2800.06,315.53
10413,69,Male,120587,28,Books,148.32,2022-07-01,22,Phoenix,Cash,True,21,117.17,31.14999999999999,550,34,5398.8,124.66
10414,19,Female,66961,60,Health & Beauty,199.94,2023-04-30,91,Houston,Cash,False,0,199.94,0.0,886,78,4349.92,212.2
10415,44,Male,22849,89,Home & Kitchen,535.98,2020-07-28,24,Chicago,Cash,True,23,412.7,123.28000000000004,391,25,4607.1,630.03
10416,25,Female,86739,55,Electronics,20.66,2020-07-14,31,Houston,Cash,True,27,15.08,5.58,901,36,3460.59,20.05
10417,34,Male,78456,9,Home & Kitchen,441.73,2021-03-29,33,Houston,Mobile Payment,True,8,406.39,35.34000000000003,786,15,8887.38,396.39
10418,29,Male,121986,81,Health & Beauty,361.53,2021-06-21,94,Dallas,Debit Card,True,25,271.15,90.38,735,25,8151.76,416.76
10419,63,Female,122195,23,Electronics,299.41,2023-06-14,46,Los Angeles,Mobile Payment,True,16,251.5,47.910000000000025,353,17,6568.24,351.5
10420,32,Male,131586,38,Books,427.25,2020-12-03,54,San Diego,Debit Card,False,0,427.25,0.0,917,65,9641.4,479.3
10421,70,Male,145253,53,Groceries,814.54,2023-05-29,85,San Diego,Online Transfer,False,0,814.54,0.0,722,50,5699.37,840.84
10422,48,Male,43336,68,Books,945.93,2023-04-01,75,New York,Debit Card,False,0,945.93,0.0,736,68,4671.06,981.41
10423,52,Male,63930,81,Groceries,163.4,2021-04-06,62,San Jose,Credit Card,False,0,163.4,0.0,961,70,4186.02,187.66
10424,36,Male,30973,75,Clothing,964.69,2022-10-28,15,Houston,Debit Card,True,28,694.58,270.11,456,59,1414.78,845.2
10425,23,Female,114090,75,Clothing,426.45,2022-12-02,100,Dallas,Credit Card,False,0,426.45,0.0,926,65,7696.29,401.0
10426,38,Female,79565,17,Groceries,498.4,2021-04-04,43,San Diego,Cash,True,6,468.5,29.899999999999977,941,30,836.09,409.81
10427,37,Male,83035,61,Electronics,706.51,2023-06-25,7,San Antonio,Online Transfer,True,21,558.14,148.37,409,15,5499.71,667.25
10428,64,Female,85860,17,Electronics,684.17,2021-03-12,55,San Jose,Credit Card,False,0,684.17,0.0,883,1,9444.13,621.44
10429,21,Male,89653,61,Groceries,627.34,2020-07-21,95,Los Angeles,Cash,True,26,464.23,163.11,297,82,5286.74,542.56
10430,26,Female,141065,79,Home & Kitchen,197.12,2020-08-07,38,Phoenix,Online Transfer,False,0,197.12,0.0,152,97,2936.32,198.62
10431,29,Male,50681,27,Clothing,826.53,2023-04-09,70,San Diego,Online Transfer,True,5,785.2,41.32999999999993,128,96,5160.28,982.6
10432,63,Female,37839,47,Books,290.31,2021-03-24,18,New York,Online Transfer,True,2,284.5,5.810000000000002,114,91,591.57,325.48
10433,46,Female,143823,77,Health & Beauty,799.36,2021-09-12,88,Dallas,Cash,False,0,799.36,0.0,613,10,4706.95,660.6
10434,58,Female,133830,27,Clothing,932.56,2022-10-17,26,San Antonio,Debit Card,True,22,727.4,205.16,973,12,376.34,852.97
10435,27,Male,64724,21,Electronics,577.69,2020-10-25,12,New York,Online Transfer,False,0,577.69,0.0,884,42,1066.88,494.11
10436,30,Male,49039,55,Books,766.05,2021-07-03,37,Dallas,Online Transfer,True,10,689.44,76.6099999999999,190,12,7205.18,861.49
10437,28,Female,35781,63,Electronics,57.97,2021-07-28,28,San Jose,Credit Card,False,0,57.97,0.0,483,40,5514.6,66.61
10438,24,Female,43640,30,Home & Kitchen,943.23,2022-02-15,49,Houston,Online Transfer,False,0,943.23,0.0,133,32,2650.87,1016.57
10439,41,Female,48792,87,Health & Beauty,82.86,2022-07-28,51,Phoenix,Mobile Payment,True,27,60.49,22.37,891,18,1408.07,97.3
10440,47,Female,59310,86,Books,519.85,2020-12-01,12,Houston,Mobile Payment,False,0,519.85,0.0,543,64,1438.72,553.0
10441,43,Male,49226,19,Home & Kitchen,665.27,2023-05-12,31,Dallas,Mobile Payment,False,0,665.27,0.0,392,8,3339.07,709.48
10442,39,Female,21420,94,Groceries,181.19,2020-12-04,81,San Diego,Credit Card,True,10,163.07,18.120000000000005,558,59,5751.96,159.09
10443,61,Male,47559,79,Health & Beauty,131.82,2021-04-08,80,New York,Credit Card,False,0,131.82,0.0,621,31,7920.96,119.43
10444,53,Female,42195,72,Groceries,246.54,2022-09-06,7,Los Angeles,Debit Card,True,19,199.7,46.84,50,43,7494.63,259.11
10445,48,Female,113193,63,Electronics,440.15,2021-09-08,49,Los Angeles,Credit Card,False,0,440.15,0.0,354,31,288.23,451.18
10446,68,Male,92336,45,Health & Beauty,164.02,2022-01-06,81,San Jose,Credit Card,False,0,164.02,0.0,283,4,4624.84,187.75
10447,31,Male,61409,69,Clothing,773.33,2021-03-07,52,Dallas,Online Transfer,False,0,773.33,0.0,999,44,8450.46,678.44
10448,43,Female,60196,86,Home & Kitchen,467.08,2023-06-27,48,San Jose,Mobile Payment,False,0,467.08,0.0,741,85,1672.37,485.06
10449,64,Female,83982,80,Books,931.12,2022-02-09,86,Houston,Debit Card,True,22,726.27,204.85,92,17,2993.43,746.32
10450,34,Male,104051,43,Books,820.84,2022-11-16,73,New York,Mobile Payment,True,17,681.3,139.54000000000008,829,94,5312.09,910.34
10451,49,Male,89065,85,Books,957.03,2022-01-31,100,San Antonio,Credit Card,False,0,957.03,0.0,781,41,7356.47,782.37
10452,28,Male,59007,45,Books,509.07,2021-11-20,45,New York,Online Transfer,True,21,402.17,106.89999999999998,695,74,4998.13,497.72
10453,19,Female,90705,99,Electronics,987.34,2021-09-04,38,Phoenix,Mobile Payment,True,10,888.61,98.73000000000002,694,20,6412.47,1050.03
10454,63,Male,78176,43,Health & Beauty,90.34,2022-09-15,85,Chicago,Debit Card,True,3,87.63,2.710000000000008,314,54,5867.67,79.96
10455,55,Male,125041,15,Groceries,53.16,2022-08-16,18,Chicago,Online Transfer,False,0,53.16,0.0,880,85,8819.53,59.33
10456,65,Female,73742,4,Electronics,545.42,2021-04-09,41,San Diego,Credit Card,True,12,479.97,65.44999999999993,423,64,7895.58,465.22
10457,40,Female,102351,13,Books,313.08,2022-06-13,71,San Diego,Online Transfer,True,26,231.68,81.39999999999998,648,60,987.79,355.26
10458,29,Female,134440,79,Books,993.77,2023-02-08,83,Philadelphia,Debit Card,False,0,993.77,0.0,388,29,1404.56,1022.32
10459,30,Male,85566,15,Health & Beauty,325.55,2023-06-17,31,Phoenix,Debit Card,False,0,325.55,0.0,537,32,9453.94,380.45
10460,22,Female,114575,21,Health & Beauty,428.29,2022-07-24,5,New York,Mobile Payment,False,0,428.29,0.0,921,93,7912.51,387.89
10461,36,Female,119123,93,Health & Beauty,116.14,2022-07-17,95,Dallas,Mobile Payment,False,0,116.14,0.0,908,97,5958.11,97.44
10462,55,Female,72549,25,Groceries,141.83,2022-11-12,2,Philadelphia,Credit Card,False,0,141.83,0.0,977,46,9958.85,115.56
10463,36,Male,67792,50,Home & Kitchen,246.0,2021-05-30,29,Houston,Credit Card,True,30,172.2,73.80000000000001,554,42,1579.96,249.4
10464,18,Female,51678,85,Home & Kitchen,430.68,2022-03-05,37,Chicago,Online Transfer,False,0,430.68,0.0,221,34,6383.72,466.99
10465,67,Male,78607,82,Groceries,576.5,2022-03-24,69,Philadelphia,Cash,False,0,576.5,0.0,641,81,3163.76,587.56
10466,24,Female,125015,31,Groceries,808.45,2023-06-26,26,Chicago,Mobile Payment,False,0,808.45,0.0,73,81,5003.24,942.48
10467,20,Female,137063,89,Clothing,137.66,2023-01-23,27,San Jose,Online Transfer,False,0,137.66,0.0,912,33,8416.63,129.8
10468,55,Female,110494,4,Groceries,188.01,2022-08-07,12,San Antonio,Debit Card,False,0,188.01,0.0,876,86,7722.82,217.64
10469,27,Male,40548,46,Books,859.92,2021-01-20,29,New York,Credit Card,True,28,619.14,240.78,367,57,9964.93,791.72
10470,25,Female,143449,28,Clothing,366.84,2022-03-19,12,San Antonio,Debit Card,False,0,366.84,0.0,160,14,8132.84,340.99
10471,61,Female,23596,18,Home & Kitchen,629.46,2022-12-13,18,San Jose,Debit Card,False,0,629.46,0.0,888,90,7131.74,524.37
10472,54,Female,84052,61,Groceries,838.75,2022-11-16,82,Houston,Mobile Payment,True,8,771.65,67.10000000000002,490,92,6973.6,1004.68
10473,57,Female,96809,52,Health & Beauty,188.87,2021-12-01,49,San Jose,Mobile Payment,False,0,188.87,0.0,159,60,4077.44,168.84
10474,36,Female,143130,1,Clothing,269.79,2023-05-21,58,Houston,Online Transfer,True,0,269.79,0.0,890,75,1261.03,219.4
10475,61,Female,73771,81,Home & Kitchen,939.15,2021-02-22,51,Los Angeles,Online Transfer,False,0,939.15,0.0,230,45,9830.6,1113.92
10476,50,Male,22824,40,Health & Beauty,91.32,2022-12-31,12,Dallas,Mobile Payment,False,0,91.32,0.0,650,15,6013.65,91.03
10477,43,Male,105617,95,Health & Beauty,958.05,2021-10-23,25,Chicago,Mobile Payment,False,0,958.05,0.0,663,57,244.04,1102.1
10478,63,Male,33917,15,Electronics,358.32,2022-08-23,60,Chicago,Online Transfer,True,27,261.57,96.75,614,79,7983.07,424.05
10479,58,Female,88109,95,Health & Beauty,149.61,2020-12-12,73,Dallas,Online Transfer,True,13,130.16,19.450000000000017,450,12,4191.57,136.35
10480,23,Female,79884,55,Books,158.88,2022-02-16,68,Chicago,Online Transfer,True,15,135.05,23.829999999999984,57,87,8212.97,129.25
10481,31,Female,96277,98,Electronics,90.02,2021-06-29,56,San Antonio,Debit Card,True,17,74.72,15.299999999999995,490,19,2574.86,80.16
10482,24,Male,110008,42,Health & Beauty,697.25,2021-05-29,94,New York,Credit Card,False,0,697.25,0.0,532,16,6385.44,581.65
10483,64,Female,90031,76,Clothing,914.02,2021-08-20,98,Houston,Mobile Payment,False,0,914.02,0.0,281,99,174.18,908.02
10484,27,Male,94446,65,Books,178.31,2022-05-11,8,Philadelphia,Mobile Payment,False,0,178.31,0.0,474,6,8601.18,149.55
10485,23,Female,36115,98,Groceries,665.65,2021-02-03,82,Houston,Credit Card,False,0,665.65,0.0,802,19,5356.47,794.81
10486,69,Female,84583,27,Health & Beauty,604.29,2020-07-31,52,Los Angeles,Online Transfer,True,1,598.25,6.039999999999964,168,67,4100.89,517.12
10487,24,Male,89536,15,Home & Kitchen,709.37,2020-12-31,71,Los Angeles,Debit Card,True,23,546.21,163.15999999999997,673,65,520.51,752.19
10488,34,Female,110376,24,Electronics,470.45,2020-10-21,18,Philadelphia,Mobile Payment,True,30,329.31,141.14,259,54,5581.25,549.85
10489,34,Female,114985,97,Clothing,609.61,2021-12-01,95,Houston,Mobile Payment,False,0,609.61,0.0,539,19,4395.31,664.14
10490,64,Female,54486,21,Groceries,734.18,2021-05-10,10,San Jose,Mobile Payment,True,20,587.34,146.83999999999992,586,26,1615.16,754.02
10491,58,Male,132791,44,Home & Kitchen,422.37,2021-02-10,62,San Antonio,Mobile Payment,True,30,295.66,126.70999999999998,864,22,6395.96,433.82
10492,51,Male,99910,63,Home & Kitchen,132.14,2023-02-02,33,Phoenix,Online Transfer,False,0,132.14,0.0,723,42,9191.3,137.94
10493,63,Male,112755,42,Health & Beauty,84.47,2023-04-04,77,Dallas,Credit Card,False,0,84.47,0.0,502,56,640.23,77.34
10494,50,Male,139944,76,Home & Kitchen,217.31,2021-03-01,1,Chicago,Online Transfer,False,0,217.31,0.0,703,35,8994.79,252.3
10495,45,Female,78154,73,Electronics,156.33,2023-01-29,19,Phoenix,Debit Card,False,0,156.33,0.0,823,66,5404.1,167.85
10496,64,Male,47921,1,Electronics,934.51,2023-07-03,27,Dallas,Debit Card,True,17,775.64,158.87,825,67,168.23,772.62
10497,36,Female,139239,50,Clothing,912.32,2023-05-29,15,San Jose,Credit Card,True,1,903.2,9.120000000000005,202,2,6880.84,1087.81
10498,36,Female,135480,28,Health & Beauty,91.12,2021-07-28,2,Houston,Mobile Payment,True,3,88.39,2.730000000000004,878,58,5483.21,87.61
10499,57,Male,31018,89,Groceries,696.49,2021-02-10,25,Phoenix,Mobile Payment,True,9,633.81,62.680000000000064,595,89,1665.3,703.8
10500,57,Female,57596,96,Clothing,492.14,2021-10-05,9,Phoenix,Debit Card,True,5,467.53,24.610000000000014,105,49,3574.95,445.63
10501,52,Male,78305,57,Electronics,167.54,2022-03-27,27,Los Angeles,Online Transfer,True,19,135.71,31.829999999999984,785,63,7350.12,156.37
